,Tweet Id,user,location,Tweets
357,1403019132262653953,MetOffice_Sci,Exeter,"The @metoffice Hadley Centre studies the world’s climate but do you know how this is influenced by the #ocean? 🌊 

In the run up to @G7 , we’ll be sharing examples of the role that the ocean plays in regulating our #climate 

#OceanDecade #GetClimateReady #WorldOceanDay"
358,1403016339510501381,SamAlosha,Srilanka,"this time i win the world ocean day art competition in srilanka ....this is my wining art... ""plastic marine ecosystem"" https://t.co/5jvRgW714I"
359,1403013796780818432,RingshallPS,"Ringshall, Stowmarket, Suffolk","As we were learning about the world's oceans, Orange class celebrated World Ocean Day on 8th June. We found out about Rockpools from Marina the Mermaid, watched a video about plastic waste and made our own posters to help save our oceans!#WorldOceansDay2021 https://t.co/licTdruM9B"
360,1403012431660687364,WBG_Environment,"Washington, D.C. & Global","The ocean economy is estimated to grow to $3 trillion per year by 2030. But this priceless natural capital is at risk due to threats like overfishing, plastic pollution, &amp; the destruction of ocean habitats. Here’s what you can do to help: https://t.co/llDcRPSVI1 https://t.co/pqqbHFAf5p"
361,1403010946092584960,RAMMEHA34820907,,"#CoralTriangleDay is celebrated to raise awareness to conservation and protection of the ocean, especially on the #coraltriangle, which is considered as the world's epicentre of #marine diversity. On this day let's take a pledge to make plastic-free oceans and seas. https://t.co/7XI0B7YrFf"
362,1403009159990239232,re12343123214,,"In celebration of World Oceans Day, we’ve partnered up with @Clearbothk to redefine ocean clean-up with a fully automated robot that detects and collects marine plastic waste. Learn about our commitment to sustainability here: https://t.co/alUb5dTr4J

#GoGreenWithRazer https://t.co/G1XKqKYevK"
363,1403004079018709003,ecosolvercanada,"Toronto, Ontario",""" #MerMade is rising from the sea with 65-gallon #recycling bins made from fully traceable, certified ocean plastic sourced from Oceanworks."" 🌊 From @Forbes 

Learn more: https://t.co/k8qhlzUb8p

#Sustainability https://t.co/MPSFLdeBJx"
364,1403001100270067712,Sivakum66999371,,"#CoralTriangleDay is celebrated to raise awareness to conservation and protection of the ocean, especially on the #coraltriangle, which is considered as the world's epicentre of #marine diversity. On this day let's take a pledge to make plastic-free oceans and seas. https://t.co/7XI0B7YrFf"
365,1402999000727363586,HunterInsurance,"Manville, RI","This week as we celebrate World Ocean Day, we remember that the oceans face a variety of threats, from plastic waste to fishing. The challenges are great, but there are small things you can do in your daily life to help save the ocean. https://t.co/taeAFUMOFp https://t.co/eqGB2hXG5o"
366,1402992243116449793,sandraluke5,"Ohio, USA","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
367,1402991955227729932,oceanunite,,"‘Today we produce around 300 million tonnes of #plasticwaste every year, and at least 10 million tonnes end up in our #ocean. That is the equivalent of a rubbish truck load every minute.’ Read more: https://t.co/rfiFkcMFLV via @Independent #oceanplastic #oceanrisk"
368,1402991691515187200,TriplePundit,SF & Global,"The study's results, disturbingly, bring the problem of #plasticwaste a little closer to home than the middle of the ocean. https://t.co/qTMvZyTLpe more from @sabri_roya"
369,1402990001462288398,dna_hacker,Miami FL,"World Ocean Day June 8

Lot of wild animals killed by plastic ingestion and entangling, especially marine and coastal organisms are vulnerable to plastic pollution and death.
#Stopplasticpollution #saveocean #savebiodiversity #Savehumanity #Saveearth #peace #Awareness https://t.co/C5Z506ovQY"
370,1402989800651563017,sonymasa,日本 北海道,"In celebration of World Oceans Day, we’ve partnered up with @Clearbothk to redefine ocean clean-up with a fully automated robot that detects and collects marine plastic waste. Learn about our commitment to sustainability here: https://t.co/alUb5dTr4J

#GoGreenWithRazer https://t.co/G1XKqKYevK"
371,1402975953933025283,PeterMcKillop,New York City,"@yoheinakajima Still need more for climate / ocean. Read how the two cannot be separated. Happy World Ocean Day! @aquaaicorp is featured in 10 to Watch: Pioneers in the Blue Economy
https://t.co/K36vnl3vXd"
372,1402975739239092224,birdwriter7,"Florida, USA","Happy World Oceans Day!
 
The ocean plays a huge role in tackling the climate crisis – did you know that it absorbs 20-35% of human-made CO2 emissions every year? It’s vital that we do what we can to protect it. - @WildlifeTrusts 
#30DaysWild #WorldOceansDay #EastAnglia #Norfolk https://t.co/10kCTjdzjA"
373,1402974688234536960,Anilch5775,"Rajasthan, India","Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
374,1402969221693247489,SaddamS74627430,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
375,1402968938078740482,Plasticsimpact,www.plasticsimpact@gmail.com,"Happy World Ocean Day !

Save them from all the #plastic. #Reduce #Reuse #Recycle 

#WorldOceansDay #WorldOceansDay https://t.co/C095vmEzfZ"
376,1402968592535097349,Plasticsimpact,www.plasticsimpact@gmail.com,Today Is National World Ocean Day! Here in #theoffice we have been finding ways to be more #ecofriendly and cut back on #plastic use as a way to help #protect our #oceans! Every small step counts!  #nationalworldoceanday #reduce #reuse #recycle https://t.co/QjPvjxfC2A
377,1402965390364332033,wingonaprayer27,,"June 8th is World Ocean Day! Celebrate with @gosiliproducts' one day sale, BOGO50! By 2050, there will be more plastic in the oceans than there are fish. That’s why we are on a mission to reuse, waste less and clean up our oceans! https://t.co/ac3isHO7oA https://t.co/q394oBBhO9"
378,1402964790130130946,decryptone,,"It's World Ocean Day and we are demonstrating the current state of our oceans.

Small changes you can make to help our oceans are:

🐠Wear fabric face masks 
🐠Use fibre bags instead of plastic ones
🐠Swap plastic straws for metal 
🐠Trade plastic water bottles for a reusable one https://t.co/m9sGvqfnmR"
379,1402960279995092994,patistajcar,colorado,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
380,1402959657136640007,mahendraya19,Etawah,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
381,1402958544152928262,Homocynical,"Papaioea, Aotearoa NZ","Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
382,1402956931266981888,1StarKaraoke,"Mobile, AL",Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/wf22boncjU
383,1402952237333295112,frogslop,,"June 8th is World Ocean Day! Celebrate with @gosiliproducts' one day sale, BOGO50! By 2050, there will be more plastic in the oceans than there are fish. That’s why we are on a mission to reuse, waste less and clean up our oceans! https://t.co/ac3isHO7oA https://t.co/q394oBBhO9"
384,1402951629536579589,YaminiPriyank10,,"Climate change, pollution, overfishing and habitat destruction threaten the health of the ocean and the blue economy. On #WorldOceanDay, we explore the ideas and solutions that could accelerate the shift towards a sustainable ocean economy: https://t.co/bPaV685sdv"
385,1402947004209135618,AKSingh_npc,Patna,"#CoralTriangleDay is celebrated to raise awareness to conservation and protection of the ocean, especially on the #coraltriangle, which is considered as the world's epicentre of #marine diversity. On this day let's take a pledge to make plastic-free oceans and seas. https://t.co/7XI0B7YrFf"
386,1402946532916092930,JKSingh_NPC,Patna,"#CoralTriangleDay is celebrated to raise awareness to conservation and protection of the ocean, especially on the #coraltriangle, which is considered as the world's epicentre of #marine diversity. On this day let's take a pledge to make plastic-free oceans and seas. https://t.co/7XI0B7YrFf"
387,1402943921802518540,ArchitM28623492,"Kalyanpur, Lucknow","#CoralTriangleDay is celebrated to raise awareness to conservation and protection of the ocean, especially on the #coraltriangle, which is considered as the world's epicentre of #marine diversity. On this day let's take a pledge to make plastic-free oceans and seas. https://t.co/7XI0B7YrFf"
388,1402942792914149379,missfrugal,,"June 8th is World Ocean Day! Celebrate with @gosiliproducts' one day sale, BOGO50! By 2050, there will be more plastic in the oceans than there are fish. That’s why we are on a mission to reuse, waste less and clean up our oceans! https://t.co/ac3isHO7oA https://t.co/q394oBBhO9"
389,1402938966043611140,kimrisson,Australia,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
390,1402933712153563136,liyanahikes,Keelung 🇹🇼 基隆,"1. Existence of plants/animals
2. Seafood
3. Climate control
4. Renewable energy
5. O2 production/CO2 storage

Top-5 benefits of marine environment according to residents in England &amp; Wales.

NEW DATA from @DefraGovUK's #OceanLiteracy survey.

https://t.co/jVw1ClQdAB

#MarSocSci https://t.co/Iv3gRSAUzs"
391,1402933029555912709,LOGS_Junior,"Lewes, England","All students took part in workshops and assemblies for World Ocean's Day this week.

Pupils learned about the causes of plastic pollution in our seas, and of course what can be done to fight the problem!

Thanks to Emma West, a member of our team, for this beautiful illustration! https://t.co/splehhlyls"
392,1402930143975276545,L34N4_o3,,"Every day, huge amounts of plastic waste end up in the world's ocean. Last year, @SAP announced our vision for a plastic-free ocean by 2030. With our portfolio of #sustainability solutions, we want to turn this commitment for a cleaner planet into reality. #WorldOceanDay https://t.co/MQjEkyZgcX"
393,1402925884437196800,SukumarChar,"पुरुलिया ,पश्चिम बंगाल, भारत ","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
394,1402915870016425984,theflipflopi,Kenya,The equivalent of a rubbish truck load of plastic is dumped into the ocean every minute. Read this article to find out why we need to care... @Independent https://t.co/f0fV0bMZxK
395,1402915813338791936,nuvolabianca76,,"It is World Ocean Day today.
Can you believe what we are doing to our oceans and water bodies. Let us preserve and protect all our natural resources..Beat plastic pollution.
via @MikeHudema https://t.co/32IFC0cf50"
396,1402914708685000705,drinksco_UK,Barcelona,"🧜‍♀️ Dive into the world of Mermaid Gin! 

🎁Hand-crafted on the Isle of Wight using ten ethically sourced botanicals and presented in beautiful plastic-free packaging, Mermaid gin makes a gorgeous gift. 👇

https://t.co/v8DHnwdDCf 

#WorldOceansDay #MermaidGin #IsleOfWight https://t.co/tW7Ri8XqEm"
